asn,prefix,as_path
133831,1.2.0.0/16,45302 4800 32787 10753 1 1
30954,1.2.0.0/16,3261 16265 32787 10753 1 1
198107,1.2.0.0/16,34250 28910 31133 3549 10753 1 1
43796,1.2.0.0/16,1257 286 25418 1 1
30893,1.2.0.0/16,174 5738 10753 1 1
131283,1.2.0.0/16,4755 10026 4657 12025 10753 1 1
28406,1.2.0.0/16,8151 3549 10753 1 1
19844,1.2.0.0/16,6453 25418 1 1
199872,1.2.0.0/16,20771 3549 10753 1 1
45561,1.2.0.0/16,4826 3491 3549 10753 1 1
6977,1.2.0.0/16,30023 3356 10753 1 1
264168,1.2.0.0/16,52609 4230 3549 10753 1 1
58414,1.2.0.0/16,24130 3549 10753 1 1
133094,1.2.0.0/16,9822 10026 4657 12025 10753 1 1
30217,1.2.0.0/16,3356 10753 1 1
133091,1.2.0.0/16,4657 12025 10753 1 1
4503,1.2.0.0/16,2828 10753 1 1
55940,1.2.0.0/16,3491 3549 10753 1 1
196808,1.2.0.0/16,3255 20640 25418 1 1
16789,1.2.0.0/16,3356 10753 1 1
3914,1.2.0.0/16,3356 10753 1 1
20038,1.2.0.0/16,2828 10753 1 1
45755,1.2.0.0/16,4657 12025 10753 1 1
32807,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
135681,1.2.0.0/16,4755 10026 4657 12025 10753 1 1
135690,1.2.0.0/16,132774 9498 10026 4657 12025 10753 1 1
32813,1.2.0.0/16,1239 4637 32787 10753 1 1
19949,1.2.0.0/16,2828 10753 1 1
199977,1.2.0.0/16,12552 3549 10753 1 1
45666,1.2.0.0/16,6453 25418 1 1
14986,1.2.0.0/16,3257 5738 10753 1 1
40703,1.2.0.0/16,2828 10753 1 1
38578,1.2.0.0/16,4637 32787 10753 1 1
12834,1.2.0.0/16,3292 286 25418 1 1
38551,1.2.0.0/16,38809 3549 10753 1 1
63980,1.2.0.0/16,134371 58717 6453 25418 1 1
12543,1.2.0.0/16,3216 2914 7029 63264 1 1
38260,1.2.0.0/16,4637 32787 10753 1 1
135602,1.2.0.0/16,4755 10026 4657 12025 10753 1 1
32734,1.2.0.0/16,3356 10753 1 1
32745,1.2.0.0/16,703 10099 9416 18042 18046 17408 3462 4809 15412 15802 57187 43531 5738 10753 1 1
263527,1.2.0.0/16,53062 3549 10753 1 1
57773,1.2.0.0/16,6718 174 5738 10753 1 1
6336,1.2.0.0/16,2828 10753 1 1
24010,1.2.0.0/16,703 10099 9416 18042 18046 17408 3462 4809 15412 15802 57187 43531 5738 10753 1 1
23992,1.2.0.0/16,703 10099 9416 18042 18046 17408 3462 4809 15412 15802 57187 43531 5738 10753 1 1
203759,1.2.0.0/16,3320 3303 7029 63264 1 1
203768,1.2.0.0/16,43957 174 5738 10753 1 1
49457,1.2.0.0/16,174 5738 10753 1 1
23740,1.2.0.0/16,703 10099 9416 18042 18046 17408 3462 4809 15412 15802 57187 43531 5738 10753 1 1
197939,1.2.0.0/16,12741 3356 10753 1 1
43628,1.2.0.0/16,3561 4637 32787 10753 1 1
197930,1.2.0.0/16,719 6667 286 25418 1 1
17988,1.2.0.0/16,10103 1299 7029 63264 1 1
17732,1.2.0.0/16,10026 4657 12025 10753 1 1
60992,1.2.0.0/16,21050 43852 6453 25418 1 1
9555,1.2.0.0/16,7474 3549 10753 1 1
9466,1.2.0.0/16,4637 32787 10753 1 1
47799,1.2.0.0/16,3255 20640 25418 1 1
22082,1.2.0.0/16,1239 4637 32787 10753 1 1
30489,1.2.0.0/16,2828 10753 1 1
133366,1.2.0.0/16,4648 2828 10753 1 1
56218,1.2.0.0/16,2907 3356 10753 1 1
4781,1.2.0.0/16,9924 6453 25418 1 1
4246,1.2.0.0/16,209 12025 10753 1 1
55683,1.2.0.0/16,4761 43531 5738 10753 1 1
132837,1.2.0.0/16,3257 5738 10753 1 1
29960,1.2.0.0/16,3356 10753 1 1
132834,1.2.0.0/16,2764 32787 10753 1 1
55686,1.2.0.0/16,4434 10217 20640 25418 1 1
4249,1.2.0.0/16,2686 286 25418 1 1
54198,1.2.0.0/16,43531 5738 10753 1 1
54201,1.2.0.0/16,11486 701 9498 10026 4657 12025 10753 1 1
2764,1.2.0.0/16,32787 10753 1 1
60106,1.2.0.0/16,5588 286 25418 1 1
8669,1.2.0.0/16,5089 286 25418 1 1
34386,1.2.0.0/16,3549 10753 1 1
394424,1.2.0.0/16,43531 5738 10753 1 1
23971,1.2.0.0/16,3786 4809 15412 15802 57187 43531 5738 10753 1 1
203990,1.2.0.0/16,702 286 25418 1 1
49306,1.2.0.0/16,28994 12883 20640 25418 1 1
203617,1.2.0.0/16,702 286 25418 1 1
23141,1.2.0.0/16,3356 10753 1 1
203169,1.2.0.0/16,6939 13536 5738 10753 1 1
48858,1.2.0.0/16,12389 4809 15412 15802 57187 43531 5738 10753 1 1
48783,1.2.0.0/16,21219 20640 25418 1 1
203094,1.2.0.0/16,702 286 25418 1 1
201142,1.2.0.0/16,702 286 25418 1 1
45573,1.2.0.0/16,55410 3356 10753 1 1
19856,1.2.0.0/16,2914 7029 63264 1 1
199875,1.2.0.0/16,3356 10753 1 1
19656,1.2.0.0/16,3549 10753 1 1
45364,1.2.0.0/16,3786 4809 15412 15802 57187 43531 5738 10753 1 1
199675,1.2.0.0/16,702 286 25418 1 1
42811,1.2.0.0/16,15557 6453 25418 1 1
197122,1.2.0.0/16,702 286 25418 1 1
62076,1.2.0.0/16,3356 10753 1 1
8675,1.2.0.0/16,44237 12389 4809 15412 15802 57187 43531 5738 10753 1 1
60112,1.2.0.0/16,702 286 25418 1 1
33791,1.2.0.0/16,37084 3549 10753 1 1
393850,1.2.0.0/16,2828 10753 1 1
8092,1.2.0.0/16,3356 10753 1 1
265283,1.2.0.0/16,263164 18881 6762 4657 12025 10753 1 1
59529,1.2.0.0/16,702 286 25418 1 1
13340,1.2.0.0/16,3356 10753 1 1
39057,1.2.0.0/16,1853 286 25418 1 1
51910,1.2.0.0/16,3356 10753 1 1
25801,1.2.0.0/16,33287 3356 10753 1 1
84,1.2.0.0/16,768 668 6939 13536 5738 10753 1 1
51499,1.2.0.0/16,12874 3303 7029 63264 1 1
62,1.2.0.0/16,6939 13536 5738 10753 1 1
59,1.2.0.0/16,11537 1 1
51496,1.2.0.0/16,702 286 25418 1 1
50824,1.2.0.0/16,702 286 25418 1 1
50432,1.2.0.0/16,702 286 25418 1 1
50422,1.2.0.0/16,702 286 25418 1 1
202847,1.2.0.0/16,3320 3303 7029 63264 1 1
202856,1.2.0.0/16,8437 3356 10753 1 1
48545,1.2.0.0/16,702 286 25418 1 1
201448,1.2.0.0/16,8308 20640 25418 1 1
47137,1.2.0.0/16,702 286 25418 1 1
200497,1.2.0.0/16,8544 20640 25418 1 1
46186,1.2.0.0/16,3356 10753 1 1
19002,1.2.0.0/16,3549 10753 1 1
44708,1.2.0.0/16,702 286 25418 1 1
18305,1.2.0.0/16,9848 6453 25418 1 1
43938,1.2.0.0/16,39737 20640 25418 1 1
198249,1.2.0.0/16,3303 7029 63264 1 1
198324,1.2.0.0/16,35000 16265 32787 10753 1 1
44013,1.2.0.0/16,702 286 25418 1 1
198081,1.2.0.0/16,12741 3356 10753 1 1
43770,1.2.0.0/16,12552 3549 10753 1 1
18053,1.2.0.0/16,1221 2764 32787 10753 1 1
18042,1.2.0.0/16,18046 17408 3462 4809 15412 15802 57187 43531 5738 10753 1 1
198070,1.2.0.0/16,31323 9002 286 25418 1 1
43759,1.2.0.0/16,702 286 25418 1 1
197103,1.2.0.0/16,32787 10753 1 1
42792,1.2.0.0/16,702 286 25418 1 1
41587,1.2.0.0/16,702 286 25418 1 1
15810,1.2.0.0/16,8220 286 25418 1 1
41527,1.2.0.0/16,702 286 25418 1 1
41386,1.2.0.0/16,702 286 25418 1 1
13624,1.2.0.0/16,1239 4637 32787 10753 1 1
39341,1.2.0.0/16,702 286 25418 1 1
61070,1.2.0.0/16,702 286 25418 1 1
9633,1.2.0.0/16,4766 4809 15412 15802 57187 43531 5738 10753 1 1
395388,1.2.0.0/16,174 5738 10753 1 1
395409,1.2.0.0/16,20473 32787 10753 1 1
35350,1.2.0.0/16,702 286 25418 1 1
35180,1.2.0.0/16,20640 25418 1 1
395239,1.2.0.0/16,3356 10753 1 1
35201,1.2.0.0/16,702 286 25418 1 1
34774,1.2.0.0/16,702 286 25418 1 1
34676,1.2.0.0/16,20485 4809 15412 15802 57187 43531 5738 10753 1 1
394735,1.2.0.0/16,174 5738 10753 1 1
60414,1.2.0.0/16,1759 1299 7029 63264 1 1
394756,1.2.0.0/16,3356 10753 1 1
34697,1.2.0.0/16,3549 10753 1 1
21509,1.2.0.0/16,209 12025 10753 1 1
47217,1.2.0.0/16,43531 5738 10753 1 1
201528,1.2.0.0/16,2856 3549 10753 1 1
8719,1.2.0.0/16,6702 3255 20640 25418 1 1
60156,1.2.0.0/16,719 6667 286 25418 1 1
394498,1.2.0.0/16,13367 3356 10753 1 1
34439,1.2.0.0/16,702 286 25418 1 1
59970,1.2.0.0/16,6939 13536 5738 10753 1 1
34253,1.2.0.0/16,702 286 25418 1 1
32528,1.2.0.0/16,6461 26114 1 1
31629,1.2.0.0/16,702 286 25418 1 1
31626,1.2.0.0/16,57420 20640 25418 1 1
134503,1.2.0.0/16,4826 3491 3549 10753 1 1
31635,1.2.0.0/16,702 286 25418 1 1
31614,1.2.0.0/16,702 286 25418 1 1
57296,1.2.0.0/16,3216 2914 7029 63264 1 1
31579,1.2.0.0/16,702 286 25418 1 1
5491,1.2.0.0/16,1835 3257 5738 10753 1 1
262676,1.2.0.0/16,6939 13536 5738 10753 1 1
30800,1.2.0.0/16,3549 10753 1 1
133462,1.2.0.0/16,24247 6453 25418 1 1
30588,1.2.0.0/16,3356 10753 1 1
30390,1.2.0.0/16,702 286 25418 1 1
29405,1.2.0.0/16,174 5738 10753 1 1
132282,1.2.0.0/16,17820 4755 10026 4657 12025 10753 1 1
29408,1.2.0.0/16,702 286 25418 1 1
29356,1.2.0.0/16,702 286 25418 1 1
131893,1.2.0.0/16,2914 7029 63264 1 1
29016,1.2.0.0/16,3356 10753 1 1
54717,1.2.0.0/16,174 5738 10753 1 1
3280,1.2.0.0/16,9009 286 25418 1 1
28997,1.2.0.0/16,702 286 25418 1 1
3278,1.2.0.0/16,3209 286 25418 1 1
28995,1.2.0.0/16,702 286 25418 1 1
28827,1.2.0.0/16,32787 10753 1 1
52980,1.2.0.0/16,3549 10753 1 1
27263,1.2.0.0/16,702 286 25418 1 1
207228,1.2.0.0/16,51034 9049 6939 13536 5738 10753 1 1
52911,1.2.0.0/16,6939 13536 5738 10753 1 1
26232,1.2.0.0/16,702 286 25418 1 1
25888,1.2.0.0/16,702 286 25418 1 1
25440,1.2.0.0/16,702 286 25418 1 1
50992,1.2.0.0/16,2854 20640 25418 1 1
25275,1.2.0.0/16,702 286 25418 1 1
12362,1.2.0.0/16,6939 13536 5738 10753 1 1
25215,1.2.0.0/16,3356 10753 1 1
50911,1.2.0.0/16,6939 13536 5738 10753 1 1
25194,1.2.0.0/16,702 286 25418 1 1
25111,1.2.0.0/16,702 286 25418 1 1
50737,1.2.0.0/16,43531 5738 10753 1 1
25031,1.2.0.0/16,702 286 25418 1 1
24677,1.2.0.0/16,702 286 25418 1 1
24652,1.2.0.0/16,702 286 25418 1 1
21464,1.2.0.0/16,702 286 25418 1 1
201467,1.2.0.0/16,15830 3549 10753 1 1
47156,1.2.0.0/16,8595 20640 25418 1 1
21439,1.2.0.0/16,3549 10753 1 1
201236,1.2.0.0/16,15958 20640 25418 1 1
46925,1.2.0.0/16,2828 10753 1 1
21208,1.2.0.0/16,702 286 25418 1 1
46914,1.2.0.0/16,2828 10753 1 1
21197,1.2.0.0/16,702 286 25418 1 1
20743,1.2.0.0/16,702 286 25418 1 1
200596,1.2.0.0/16,3549 10753 1 1
200605,1.2.0.0/16,13110 3549 10753 1 1
46294,1.2.0.0/16,174 5738 10753 1 1
20577,1.2.0.0/16,43531 5738 10753 1 1
19251,1.2.0.0/16,702 286 25418 1 1
197090,1.2.0.0/16,2119 286 25418 1 1
17071,1.2.0.0/16,702 286 25418 1 1
16383,1.2.0.0/16,702 286 25418 1 1
16072,1.2.0.0/16,702 286 25418 1 1
15951,1.2.0.0/16,3356 10753 1 1
15580,1.2.0.0/16,702 286 25418 1 1
28146,1.2.0.0/16,6939 13536 5738 10753 1 1
15282,1.2.0.0/16,3549 10753 1 1
40999,1.2.0.0/16,43531 5738 10753 1 1
15293,1.2.0.0/16,702 286 25418 1 1
15277,1.2.0.0/16,702 286 25418 1 1
15245,1.2.0.0/16,702 286 25418 1 1
14226,1.2.0.0/16,3549 10753 1 1
38418,1.2.0.0/16,3786 4809 15412 15802 57187 43531 5738 10753 1 1
12701,1.2.0.0/16,4713 2510 10026 4657 12025 10753 1 1
64020,1.2.0.0/16,9341 38757 6939 13536 5738 10753 1 1
12583,1.2.0.0/16,702 286 25418 1 1
63877,1.2.0.0/16,7713 32787 10753 1 1
12440,1.2.0.0/16,3356 10753 1 1
38005,1.2.0.0/16,4788 20640 25418 1 1
12190,1.2.0.0/16,702 286 25418 1 1
36962,1.2.0.0/16,16637 3549 10753 1 1
62682,1.2.0.0/16,7029 63264 1 1
11245,1.2.0.0/16,702 286 25418 1 1
9159,1.2.0.0/16,702 286 25418 1 1
265420,1.2.0.0/16,52769 6939 13536 5738 10753 1 1
59666,1.2.0.0/16,3356 10753 1 1
265423,1.2.0.0/16,53078 6939 13536 5738 10753 1 1
59669,1.2.0.0/16,8447 286 25418 1 1
8232,1.2.0.0/16,702 286 25418 1 1
31297,1.2.0.0/16,5588 286 25418 1 1
31294,1.2.0.0/16,20764 20640 25418 1 1
134171,1.2.0.0/16,6453 25418 1 1
5586,1.2.0.0/16,702 286 25418 1 1
5470,1.2.0.0/16,5408 20965 11537 1 1
56927,1.2.0.0/16,50673 20640 25418 1 1
262681,1.2.0.0/16,52965 3549 10753 1 1
4181,1.2.0.0/16,6461 26114 1 1
55618,1.2.0.0/16,4766 4809 15412 15802 57187 43531 5738 10753 1 1
41655,1.2.0.0/16,1836 3549 10753 1 1
54533,1.2.0.0/16,6939 13536 5738 10753 1 1
3096,1.2.0.0/16,702 286 25418 1 1
28800,1.2.0.0/16,3267 20640 25418 1 1
54520,1.2.0.0/16,6327 3356 10753 1 1
3083,1.2.0.0/16,702 286 25418 1 1
54267,1.2.0.0/16,33668 3356 10753 1 1
2830,1.2.0.0/16,32787 10753 1 1
15388,1.2.0.0/16,6939 13536 5738 10753 1 1
15377,1.2.0.0/16,20640 25418 1 1
41094,1.2.0.0/16,1267 20640 25418 1 1
28249,1.2.0.0/16,53071 52696 6939 13536 5738 10753 1 1
131126,1.2.0.0/16,7552 4657 12025 10753 1 1
28252,1.2.0.0/16,28310 6939 13536 5738 10753 1 1
53972,1.2.0.0/16,20115 3549 10753 1 1
2535,1.2.0.0/16,702 286 25418 1 1
2156,1.2.0.0/16,15290 19835 812 4809 15412 15802 57187 43531 5738 10753 1 1
53593,1.2.0.0/16,174 5738 10753 1 1
2159,1.2.0.0/16,3356 10753 1 1
25875,1.2.0.0/16,3561 4637 32787 10753 1 1
51595,1.2.0.0/16,31027 20640 25418 1 1
158,1.2.0.0/16,3356 10753 1 1
35297,1.2.0.0/16,20640 25418 1 1
395356,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
395423,1.2.0.0/16,2914 7029 63264 1 1
61102,1.2.0.0/16,1299 7029 63264 1 1
35242,1.2.0.0/16,3356 10753 1 1
35221,1.2.0.0/16,21379 35320 20640 25418 1 1
395280,1.2.0.0/16,7015 3356 10753 1 1
60672,1.2.0.0/16,29076 20640 25418 1 1
9235,1.2.0.0/16,9299 4657 12025 10753 1 1
60669,1.2.0.0/16,286 25418 1 1
34931,1.2.0.0/16,3356 10753 1 1
394990,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
35060,1.2.0.0/16,5588 286 25418 1 1
395119,1.2.0.0/16,2828 10753 1 1
60798,1.2.0.0/16,43531 5738 10753 1 1
60612,1.2.0.0/16,12389 4809 15412 15802 57187 43531 5738 10753 1 1
9175,1.2.0.0/16,3320 3303 7029 63264 1 1
9172,1.2.0.0/16,48057 34224 20640 25418 1 1
60609,1.2.0.0/16,1299 7029 63264 1 1
34892,1.2.0.0/16,20640 25418 1 1
394930,1.2.0.0/16,33287 3356 10753 1 1
34797,1.2.0.0/16,29049 20640 25418 1 1
394856,1.2.0.0/16,3356 10753 1 1
60521,1.2.0.0/16,8220 286 25418 1 1
9084,1.2.0.0/16,3356 10753 1 1
34780,1.2.0.0/16,1241 3549 10753 1 1
394839,1.2.0.0/16,33659 3356 10753 1 1
34842,1.2.0.0/16,8764 20640 25418 1 1
394901,1.2.0.0/16,3356 10753 1 1
34863,1.2.0.0/16,43531 5738 10753 1 1
60583,1.2.0.0/16,39737 20640 25418 1 1
9146,1.2.0.0/16,6939 13536 5738 10753 1 1
60561,1.2.0.0/16,3549 10753 1 1
9124,1.2.0.0/16,3216 2914 7029 63264 1 1
9121,1.2.0.0/16,6939 13536 5738 10753 1 1
60558,1.2.0.0/16,12189 3549 10753 1 1
8978,1.2.0.0/16,6939 13536 5738 10753 1 1
60415,1.2.0.0/16,3327 20640 25418 1 1
394757,1.2.0.0/16,209 12025 10753 1 1
34698,1.2.0.0/16,8732 20640 25418 1 1
394736,1.2.0.0/16,2828 10753 1 1
394729,1.2.0.0/16,3549 10753 1 1
34686,1.2.0.0/16,1257 286 25418 1 1
34665,1.2.0.0/16,25144 6453 25418 1 1
394724,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
8892,1.2.0.0/16,9002 286 25418 1 1
60329,1.2.0.0/16,3216 2914 7029 63264 1 1
60332,1.2.0.0/16,174 5738 10753 1 1
8895,1.2.0.0/16,11537 1 1
394650,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
60229,1.2.0.0/16,32787 10753 1 1
8792,1.2.0.0/16,8220 286 25418 1 1
34488,1.2.0.0/16,5603 3549 10753 1 1
394547,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
60277,1.2.0.0/16,3257 5738 10753 1 1
394455,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
34391,1.2.0.0/16,3257 5738 10753 1 1
394450,1.2.0.0/16,3356 10753 1 1
21622,1.2.0.0/16,3561 4637 32787 10753 1 1
201641,1.2.0.0/16,3356 10753 1 1
201650,1.2.0.0/16,20562 6461 26114 1 1
47339,1.2.0.0/16,702 286 25418 1 1
47056,1.2.0.0/16,19019 3356 10753 1 1
201367,1.2.0.0/16,3269 174 5738 10753 1 1
47065,1.2.0.0/16,43531 5738 10753 1 1
34037,1.2.0.0/16,13194 3549 10753 1 1
394096,1.2.0.0/16,33659 3356 10753 1 1
34016,1.2.0.0/16,21219 20640 25418 1 1
394075,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
59655,1.2.0.0/16,20640 25418 1 1
8218,1.2.0.0/16,286 25418 1 1
8365,1.2.0.0/16,6461 26114 1 1
8362,1.2.0.0/16,3356 10753 1 1
59799,1.2.0.0/16,3356 10753 1 1
8222,1.2.0.0/16,6939 13536 5738 10753 1 1
33918,1.2.0.0/16,5603 3549 10753 1 1
393977,1.2.0.0/16,21737 6939 13536 5738 10753 1 1
393893,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
393797,1.2.0.0/16,46887 3549 10753 1 1
265170,1.2.0.0/16,53087 3549 10753 1 1
59416,1.2.0.0/16,52041 20640 25418 1 1
7979,1.2.0.0/16,3549 10753 1 1
33531,1.2.0.0/16,2828 10753 1 1
393569,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
200575,1.2.0.0/16,25159 31133 3549 10753 1 1
46264,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
46255,1.2.0.0/16,81 11537 1 1
200566,1.2.0.0/16,1299 7029 63264 1 1
33302,1.2.0.0/16,43531 5738 10753 1 1
393361,1.2.0.0/16,32787 10753 1 1
11948,1.2.0.0/16,174 5738 10753 1 1
11945,1.2.0.0/16,7018 12989 2516 2510 10026 4657 12025 10753 1 1
63382,1.2.0.0/16,6517 3356 10753 1 1
11925,1.2.0.0/16,20115 3549 10753 1 1
63362,1.2.0.0/16,3356 10753 1 1
63255,1.2.0.0/16,22773 286 25418 1 1
11724,1.2.0.0/16,6223 209 12025 10753 1 1
63161,1.2.0.0/16,3356 10753 1 1
24589,1.2.0.0/16,6939 13536 5738 10753 1 1
50295,1.2.0.0/16,43531 5738 10753 1 1
63151,1.2.0.0/16,3356 10753 1 1
11714,1.2.0.0/16,7029 63264 1 1
63138,1.2.0.0/16,3356 10753 1 1
63071,1.2.0.0/16,22773 286 25418 1 1
37333,1.2.0.0/16,3741 286 25418 1 1
11616,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
62977,1.2.0.0/16,209 12025 10753 1 1
11540,1.2.0.0/16,81 11537 1 1
11537,1.2.0.0/16,1 1
62974,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
11505,1.2.0.0/16,2828 10753 1 1
62942,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
62955,1.2.0.0/16,20640 25418 1 1
62958,1.2.0.0/16,3356 10753 1 1
11521,1.2.0.0/16,5466 286 25418 1 1
11496,1.2.0.0/16,3356 10753 1 1
62933,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
37148,1.2.0.0/16,1299 7029 63264 1 1
11428,1.2.0.0/16,174 5738 10753 1 1
62865,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
37135,1.2.0.0/16,260 32787 10753 1 1
11415,1.2.0.0/16,14781 10310 286 25418 1 1
62852,1.2.0.0/16,3549 10753 1 1
62747,1.2.0.0/16,3356 10753 1 1
24088,1.2.0.0/16,6453 25418 1 1
36930,1.2.0.0/16,3356 10753 1 1
62650,1.2.0.0/16,3356 10753 1 1
11213,1.2.0.0/16,3356 10753 1 1
62647,1.2.0.0/16,3356 10753 1 1
22364,1.2.0.0/16,3356 10753 1 1
263834,1.2.0.0/16,7049 3549 10753 1 1
58080,1.2.0.0/16,24631 12880 6453 25418 1 1
6643,1.2.0.0/16,32787 10753 1 1
263846,1.2.0.0/16,53087 3549 10753 1 1
58092,1.2.0.0/16,2828 10753 1 1
55182,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
3745,1.2.0.0/16,3356 10753 1 1
29456,1.2.0.0/16,12389 4809 15412 15802 57187 43531 5738 10753 1 1
3657,1.2.0.0/16,11404 3356 10753 1 1
55094,1.2.0.0/16,174 5738 10753 1 1
132245,1.2.0.0/16,2764 32787 10753 1 1
29401,1.2.0.0/16,6939 13536 5738 10753 1 1
132278,1.2.0.0/16,4755 10026 4657 12025 10753 1 1
55130,1.2.0.0/16,25999 852 2828 10753 1 1
3693,1.2.0.0/16,2914 7029 63264 1 1
29410,1.2.0.0/16,1680 20640 25418 1 1
55127,1.2.0.0/16,3549 10753 1 1
3549,1.2.0.0/16,10753 1 1
54986,1.2.0.0/16,3356 10753 1 1
54979,1.2.0.0/16,3549 10753 1 1
54962,1.2.0.0/16,174 5738 10753 1 1
3525,1.2.0.0/16,209 12025 10753 1 1
54959,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
132094,1.2.0.0/16,4826 3491 3549 10753 1 1
29217,1.2.0.0/16,3301 1299 7029 63264 1 1
54934,1.2.0.0/16,3356 10753 1 1
29082,1.2.0.0/16,1267 20640 25418 1 1
54799,1.2.0.0/16,7381 174 5738 10753 1 1
3320,1.2.0.0/16,3303 7029 63264 1 1
54754,1.2.0.0/16,22925 174 5738 10753 1 1
28977,1.2.0.0/16,1267 20640 25418 1 1
54686,1.2.0.0/16,7029 63264 1 1
3249,1.2.0.0/16,1299 7029 63264 1 1
54683,1.2.0.0/16,3549 10753 1 1
28961,1.2.0.0/16,8220 286 25418 1 1
54681,1.2.0.0/16,7018 12989 2516 2510 10026 4657 12025 10753 1 1
3244,1.2.0.0/16,6939 13536 5738 10753 1 1
3241,1.2.0.0/16,34073 12578 20640 25418 1 1
54678,1.2.0.0/16,33659 3356 10753 1 1
54547,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
15976,1.2.0.0/16,1680 20640 25418 1 1
54535,1.2.0.0/16,6453 25418 1 1
54451,1.2.0.0/16,22773 286 25418 1 1
28726,1.2.0.0/16,1257 286 25418 1 1
131603,1.2.0.0/16,6939 13536 5738 10753 1 1
28729,1.2.0.0/16,3356 10753 1 1
54446,1.2.0.0/16,3356 10753 1 1
54411,1.2.0.0/16,33491 3356 10753 1 1
28657,1.2.0.0/16,6939 13536 5738 10753 1 1
2923,1.2.0.0/16,3356 10753 1 1
2920,1.2.0.0/16,2152 2828 10753 1 1
54357,1.2.0.0/16,209 12025 10753 1 1
28640,1.2.0.0/16,6939 13536 5738 10753 1 1
54349,1.2.0.0/16,174 5738 10753 1 1
2912,1.2.0.0/16,4809 15412 15802 57187 43531 5738 10753 1 1
28629,1.2.0.0/16,8167 52320 16735 4809 15412 15802 57187 43531 5738 10753 1 1
54346,1.2.0.0/16,11427 3356 10753 1 1
28620,1.2.0.0/16,3549 10753 1 1
54292,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
54144,1.2.0.0/16,19104 3549 10753 1 1
2707,1.2.0.0/16,209 12025 10753 1 1
54141,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
54152,1.2.0.0/16,3356 10753 1 1
2715,1.2.0.0/16,3549 10753 1 1
54127,1.2.0.0/16,7015 3356 10753 1 1
54125,1.2.0.0/16,6461 26114 1 1
2688,1.2.0.0/16,6939 13536 5738 10753 1 1
54100,1.2.0.0/16,3356 10753 1 1
28256,1.2.0.0/16,4230 3549 10753 1 1
2539,1.2.0.0/16,3549 10753 1 1
53973,1.2.0.0/16,3257 5738 10753 1 1
15398,1.2.0.0/16,43531 5738 10753 1 1
2523,1.2.0.0/16,2907 3356 10753 1 1
53957,1.2.0.0/16,14717 3549 10753 1 1
53702,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
53650,1.2.0.0/16,3549 10753 1 1
27930,1.2.0.0/16,3549 10753 1 1
53647,1.2.0.0/16,7016 3356 10753 1 1
53622,1.2.0.0/16,6461 26114 1 1
53401,1.2.0.0/16,3356 10753 1 1
27676,1.2.0.0/16,3549 10753 1 1
1956,1.2.0.0/16,209 12025 10753 1 1
53393,1.2.0.0/16,3356 10753 1 1
53330,1.2.0.0/16,3356 10753 1 1
1838,1.2.0.0/16,2685 6939 13536 5738 10753 1 1
53275,1.2.0.0/16,33287 3356 10753 1 1
1819,1.2.0.0/16,3356 10753 1 1
27536,1.2.0.0/16,174 5738 10753 1 1
53253,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
24739,1.2.0.0/16,3356 10753 1 1
50456,1.2.0.0/16,6939 13536 5738 10753 1 1
21366,1.2.0.0/16,719 6667 286 25418 1 1
201311,1.2.0.0/16,41960 286 25418 1 1
47000,1.2.0.0/16,3549 10753 1 1
46756,1.2.0.0/16,23127 174 5738 10753 1 1
201067,1.2.0.0/16,3257 5738 10753 1 1
46765,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
20926,1.2.0.0/16,174 5738 10753 1 1
200954,1.2.0.0/16,3356 10753 1 1
46643,1.2.0.0/16,21508 7922 286 25418 1 1
20830,1.2.0.0/16,3356 10753 1 1
200858,1.2.0.0/16,174 5738 10753 1 1
46547,1.2.0.0/16,174 5738 10753 1 1
200849,1.2.0.0/16,1764 20640 25418 1 1
20896,1.2.0.0/16,1136 174 5738 10753 1 1
200924,1.2.0.0/16,3209 286 25418 1 1
46613,1.2.0.0/16,22773 286 25418 1 1
200823,1.2.0.0/16,3327 20640 25418 1 1
